ID_PATROCINIO;IN_ATIVO;ID_PLANO;DT_INICIO_PATROCINIO;DT_FIM_PATROCINIO;DT_BASE_RETIRADA;DT_APROVACAO_CONV_ADESAO;DT_INI_VIGENCIA_CONV_ADESAO;DT_FIM_VIGENCIA_CONV_ADESAO;IN_PJ_NACIONAL;NU_CNPJ;NM_RAZAO_SOCIAL;NU_CNPB
973;Não;235;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;048.789.4240.001-03;UBB PREV - PREVIDENCIA COMPLEMENTAR;1980001529
974;Não;235;1997-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;044.071.7850.001-69;UNIBANCO LEASING S.A. - ARRENDAMENTO MERCANTIL;1980001529
975;Não;235;1978-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;042.267.8980.001-09;ASSOCIACAO ITAU UNIBANCO CAMPUS;1980001529
976;Não;235;2000-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;033.700.3940.001-40;UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;1980001529
977;Não;235;2000-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;033.166.1580.001-95;UNIBANCO SEGUROS S.A.;1980001529
978;Não;235;2000-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;001.538.1450.001-03;UNIBANCO SERVICOS DE INVESTIMENTO LTDA;1980001529
979;Não;235;2000-11-30 00:00:00.0000000;2014-04-14 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;061.054.1280.001-22;UNIBANCO COMPANHIA DE CAPITALIZACAO;1980001529
980;Não;235;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;061.071.3870.001-61;UNICARD BANCO MULTIPLO S.A.;1980001529
981;Não;235;2000-11-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;059.608.1740.001-84;UAM - ASSESSORIA E GESTAO DE INVESTIMENTOS LTDA.;1980001529
982;Não;235;2006-03-10 00:00:00.0000000;2014-04-14 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;066.180.0760.001-54;UNIBANCO NEGOCIOS IMOBILIARIOS LTDA;1980001529
983;Não;235;2004-10-29 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;043.644.2850.001-06;MARCEP CORRETAGEM DE SEGUROS S.A.;1980001529
984;Não;235;2003-05-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;065.654.3030.001-73;DIBENS LEASING S/A - ARRENDAMENTO MERCANTIL;1980001529
985;Não;235;2000-09-20 00:00:00.0000000;2014-04-24 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;060.938.5520.001-77;UNIBANCO EMPREENDIMENTOS E PARTICIPACOES LTDA;1980001529
986;Não;235;1990-09-03 00:00:00.0000000;2006-12-13 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;057.396.7230.001-79;TREVO CAR-LOCACAO,COMERCIAL E SERVICOS LTDA;1980001529
987;Não;235;1995-06-30 00:00:00.0000000;2006-12-13 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;057.912.3540.001-20;D'EL REY ARTES GRAFICAS INDUSTRIA E COMERCIO LTDA;1980001529
988;Não;235;1979-06-04 00:00:00.0000000;2006-12-13 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;050.607.6960.001-97;BEBECE PLANEJAMENTO CONSULTORIA E EMPREENDIMENTOS LTDA;1980001529
989;Não;235;1995-06-30 00:00:00.0000000;2006-12-13 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;061.358.8670.001-08;ALVORADA MIDIA EXTERIOR LTDA;1980001529
990;Não;235;1995-06-30 00:00:00.0000000;2006-03-10 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;066.750.5710.001-51;FORTALEZA S/A EMPREENDIMENTOS IMOBILIARIOS;1980001529
991;Não;235;1995-06-30 00:00:00.0000000;2006-12-13 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;061.501.5730.001-93;D'EL REY ENGENHARIA E ARQUITETURA LTDA;1980001529
992;Não;235;2000-11-30 00:00:00.0000000;2004-10-29 00:00:00.0000000;;1977-08-30 00:00:00.0000000;1977-08-30 00:00:00.0000000;2014-04-24 00:00:00.0000000;Sim;002.385.7740.001-03;ADMINISTRADORA E CORRETORA DE SEGUROS UNIBANCO LTDA.;1980001529
1032;Não;238;1982-02-09 00:00:00.0000000;2022-07-05 00:00:00.0000000;;1982-02-09 00:00:00.0000000;1982-02-09 00:00:00.0000000;2022-07-05 00:00:00.0000000;Sim;027.643.0890.001-60;URANUS FUNDACAO DE SEGURIDADE SOCIAL - EM LIQUIDACAO;1981001883
1033;Não;238;1982-02-09 00:00:00.0000000;2022-07-05 00:00:00.0000000;;1982-02-09 00:00:00.0000000;1982-02-09 00:00:00.0000000;2022-07-05 00:00:00.0000000;Sim;000.402.5520.001-26;COMISSAO NACIONAL DE ENERGIA NUCLEAR;1981001883
1051;Não;241;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;Sim;033.066.9520.001-67;VULCAN MATERIAL PLASTICO LTDA.  EM RECUPERACAO JUDICIAL;1988001692
1052;Não;242;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;2003-05-31 00:00:00.0000000;Sim;033.066.9520.001-67;VULCAN MATERIAL PLASTICO LTDA.  EM RECUPERACAO JUDICIAL;1988001765
1065;Não;244;2005-09-19 00:00:00.0000000;2005-09-19 00:00:00.0000000;;1984-10-01 00:00:00.0000000;1984-10-01 00:00:00.0000000;2008-11-20 00:00:00.0000000;Sim;009.319.7650.001-63;PARAIBAN CORRETORA DE SEGUROS LTDA;1984000519
1066;Não;244;1984-10-01 00:00:00.0000000;2007-04-02 00:00:00.0000000;;1984-10-01 00:00:00.0000000;1984-10-01 00:00:00.0000000;2008-11-20 00:00:00.0000000;Sim;009.361.3610.001-38;PARAIBAN CREDITO IMOBILIARIO SA EM LIQ JUDICIAL;1984000519
1083;Não;251;1997-10-16 00:00:00.0000000;2021-03-25 00:00:00.0000000;;1997-10-16 00:00:00.0000000;1997-10-16 00:00:00.0000000;2021-03-25 00:00:00.0000000;Sim;002.016.5070.001-69;COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL - ELETROBRAS CGT ELETROSUL;1979004511
1102;Não;257;1998-05-06 00:00:00.0000000;2010-11-17 00:00:00.0000000;;1984-12-18 00:00:00.0000000;1984-12-18 00:00:00.0000000;2015-02-24 00:00:00.0000000;Sim;002.201.5010.001-61;BNY MELLON SERVICOS FINANCEIROS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;1984000829
1113;Não;259;1993-07-05 00:00:00.0000000;2018-08-23 00:00:00.0000000;;1993-07-05 00:00:00.0000000;1993-07-05 00:00:00.0000000;2018-08-23 00:00:00.0000000;Sim;005.054.6480.001-64;CX DE PREV E ASSIS AOS FUNC DO B EST DO PARA SA CAFBEP;1993002138
1114;Não;259;1993-07-05 00:00:00.0000000;2018-08-23 00:00:00.0000000;;1993-07-05 00:00:00.0000000;1993-07-05 00:00:00.0000000;2018-08-23 00:00:00.0000000;Sim;004.913.7110.001-08;BANCO DO ESTADO DO PARA S A;1993002138
1115;Não;260;2001-06-18 00:00:00.0000000;2019-01-17 00:00:00.0000000;;2001-06-18 00:00:00.0000000;2001-06-18 00:00:00.0000000;2019-01-17 00:00:00.0000000;Sim;005.054.6480.001-64;CX DE PREV E ASSIS AOS FUNC DO B EST DO PARA SA CAFBEP;2002000956
1116;Não;260;2001-06-18 00:00:00.0000000;2019-01-17 00:00:00.0000000;;2001-06-18 00:00:00.0000000;2001-06-18 00:00:00.0000000;2019-01-17 00:00:00.0000000;Sim;004.913.7110.001-08;BANCO DO ESTADO DO PARA S A;2002000956
1139;Não;268;1981-03-17 00:00:00.0000000;2020-06-22 00:00:00.0000000;;1981-03-17 00:00:00.0000000;1981-03-17 00:00:00.0000000;2020-06-22 00:00:00.0000000;Sim;010.835.9320.001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;1981000283
1140;Não;269;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;Sim;003.533.9570.001-91;CENTRUS MT;1979002347
1141;Não;269;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;1998-02-12 00:00:00.0000000;Sim;003.468.9070.001-78;BANCO DO ESTADO DE MATO GROSSO SA;1979002347
1152;Não;276;1998-03-20 00:00:00.0000000;2010-09-06 00:00:00.0000000;;1998-03-20 00:00:00.0000000;1998-03-20 00:00:00.0000000;2010-09-06 00:00:00.0000000;Sim;002.302.1000.001-06;BANDEIRANTE ENERGIA S/A;1982002018
1154;Não;278;1999-11-18 00:00:00.0000000;2017-06-09 00:00:00.0000000;;1999-11-18 00:00:00.0000000;1999-11-18 00:00:00.0000000;2025-04-28 00:00:00.0000000;Sim;002.998.6090.001-27;AES TIETE S/A;1979003092
1179;Não;284;1997-12-01 00:00:00.0000000;2010-03-11 00:00:00.0000000;;1991-02-01 00:00:00.0000000;1991-02-01 00:00:00.0000000;2023-03-09 00:00:00.0000000;Sim;001.425.7870.001-04;REDECARD S/A;1991000219
1180;Não;284;2002-02-01 00:00:00.0000000;2009-09-28 00:00:00.0000000;;1991-02-01 00:00:00.0000000;1991-02-01 00:00:00.0000000;2023-03-09 00:00:00.0000000;Sim;000.006.8780.001-34;ITAU UNIBANCO SERVICOS E PROCESSAMENTO DE INFORMACOES COMERCIAIS LTDA.;1991000219
1182;Não;285;1997-12-01 00:00:00.0000000;2010-03-11 00:00:00.0000000;;1991-02-01 00:00:00.0000000;1991-02-01 00:00:00.0000000;2023-03-09 00:00:00.0000000;Sim;001.425.7870.001-04;REDECARD S/A;1991000383
4421;Não;1428;2008-12-01 00:00:00.0000000;2014-10-30 00:00:00.0000000;;2008-12-01 00:00:00.0000000;2009-01-21 00:00:00.0000000;2014-10-30 00:00:00.0000000;Sim;048.754.1390.001-57;CONTINENTAL BRASIL INDUSTRIA AUTOMOTIVA LTDA;2008003647
4422;Não;1428;2008-12-01 00:00:00.0000000;2014-10-30 00:00:00.0000000;;2008-12-01 00:00:00.0000000;2009-01-21 00:00:00.0000000;2014-10-30 00:00:00.0000000;Sim;007.345.7330.001-07;CONTINENTAL INDUSTRIA E COMERCIO AUTOMOTIVOS LTDA.;2008003647
4423;Não;1428;2008-12-01 00:00:00.0000000;2014-10-30 00:00:00.0000000;;2008-12-01 00:00:00.0000000;2009-01-21 00:00:00.0000000;2014-10-30 00:00:00.0000000;Sim;007.425.8600.001-16;CONTINENTAL INDUSTRIA E COMERCIO DE PECAS DE REPOSICAO AUTOMOTIVAS LTDA.;2008003647
4545;Não;47;2008-12-19 00:00:00.0000000;2011-12-27 00:00:00.0000000;;2008-12-19 00:00:00.0000000;2008-12-19 00:00:00.0000000;2011-12-27 00:00:00.0000000;Sim;009.235.1960.001-78;LACROSSE GLOBAL FUND SERVICES BRASIL LTDA. - EPP;1988000874
4707;Não;646;2009-02-04 00:00:00.0000000;2015-06-18 00:00:00.0000000;;2009-02-04 00:00:00.0000000;2009-02-04 00:00:00.0000000;2015-06-18 00:00:00.0000000;Sim;009.479.2330.001-93;RANDON IMPLEMENTOS PARA O TRANSPORTE LTDA.;1994000211
5709;Não;110;2003-11-14 00:00:00.0000000;2014-08-07 00:00:00.0000000;;2003-11-14 00:00:00.0000000;2003-11-14 00:00:00.0000000;2014-08-07 00:00:00.0000000;Sim;001.540.5410.001-75;BANCO BEG S.A;1979004056
4947;Não;805;2009-08-13 00:00:00.0000000;2012-03-28 00:00:00.0000000;;2009-08-13 00:00:00.0000000;2009-08-13 00:00:00.0000000;2012-03-28 00:00:00.0000000;Sim;000.006.8780.001-34;ITAU UNIBANCO SERVICOS E PROCESSAMENTO DE INFORMACOES COMERCIAIS LTDA.;1997004674
5106;Não;602;2009-09-30 00:00:00.0000000;2019-10-31 00:00:00.0000000;;2009-09-30 00:00:00.0000000;2009-09-30 00:00:00.0000000;2019-10-31 00:00:00.0000000;Sim;087.376.1090.001-06;ZURICH SANTANDER BRASIL SEGUROS E PREVIDENCIA S.A.;1992001529
5108;Não;602;2009-09-30 00:00:00.0000000;2013-02-13 00:00:00.0000000;;2009-09-30 00:00:00.0000000;2009-09-30 00:00:00.0000000;2013-02-13 00:00:00.0000000;Sim;061.510.5740.001-02;SANTANDER S.A. - CORRETORA DE CAMBIO E TITULOS;1992001529
6795;Não;2264;2010-03-11 00:00:00.0000000;2015-04-28 00:00:00.0000000;;2010-03-11 00:00:00.0000000;2010-06-10 00:00:00.0000000;2015-04-28 00:00:00.0000000;Sim;001.425.7870.001-04;REDECARD S/A;2010001011
7259;Não;1052;2010-04-20 00:00:00.0000000;2011-01-10 00:00:00.0000000;;2007-05-22 00:00:00.0000000;2007-05-22 00:00:00.0000000;2011-01-10 00:00:00.0000000;Sim;033.795.0550.001-94;PETROBRAS QUIMICA SA PETROQUISA;2006002392
8074;Não;578;2010-12-22 00:00:00.0000000;2016-03-28 00:00:00.0000000;;2010-12-22 00:00:00.0000000;2010-12-22 00:00:00.0000000;2016-03-28 00:00:00.0000000;Sim;007.707.6500.001-10;AYMORE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;1996002856
8075;Não;576;2010-12-22 00:00:00.0000000;2016-03-28 00:00:00.0000000;;2010-12-22 00:00:00.0000000;2010-12-22 00:00:00.0000000;2016-03-28 00:00:00.0000000;Sim;007.707.6500.001-10;AYMORE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;1996002929
8236;Não;1124;2010-12-28 00:00:00.0000000;2013-08-08 00:00:00.0000000;;2010-12-28 00:00:00.0000000;2010-12-28 00:00:00.0000000;2016-12-09 00:00:00.0000000;Sim;002.558.0740.001-73;VIVO PARTICIPACOES S.A.;2007001829
9370;Não;617;2011-07-11 00:00:00.0000000;2021-07-26 00:00:00.0000000;;2011-07-11 00:00:00.0000000;2011-07-11 00:00:00.0000000;2021-07-26 00:00:00.0000000;Sim;002.541.9820.001-54;ABRIL EDUCACAO S.A.;1993000811
9374;Não;485;2011-06-27 00:00:00.0000000;2014-04-04 00:00:00.0000000;;2011-06-27 00:00:00.0000000;2011-06-27 00:00:00.0000000;2014-04-04 00:00:00.0000000;Sim;021.591.7630.001-24;PHILIPS MEDICAL SYSTEMS INDUSTRIA E COMERCIO LTDA;1996002783
11231;Não;1631;2012-02-15 00:00:00.0000000;2015-11-23 00:00:00.0000000;;2012-02-15 00:00:00.0000000;2012-02-15 00:00:00.0000000;2015-11-23 00:00:00.0000000;Sim;020.730.0990.001-94;SADIA S.A.;2009000511
10027;Não;38;2011-09-08 00:00:00.0000000;2014-09-15 00:00:00.0000000;;2011-09-08 00:00:00.0000000;2011-09-08 00:00:00.0000000;2014-09-15 00:00:00.0000000;Sim;003.051.0500.001-96;MORENA DISTRIBUIDORA DE BEBIDAS S.A.;1980000956
12555;Não;550;2012-08-14 00:00:00.0000000;2024-07-10 00:00:00.0000000;;2012-08-14 00:00:00.0000000;2012-08-14 00:00:00.0000000;2024-07-10 00:00:00.0000000;Sim;031.348.8810.001-60;LOREAL BRASIL - LICENCIAMENTOS EMPRESARIAIS, COSMETICOS E PERFUMES LTDA.;1997004356
4063;Não;1224;2008-08-08 00:00:00.0000000;2016-10-20 00:00:00.0000000;;2008-08-08 00:00:00.0000000;2008-10-01 00:00:00.0000000;2016-10-20 00:00:00.0000000;Sim;091.088.3280.001-67;TERRA NETWORKS BRASIL S/A;2008002519
4103;Não;37;2008-06-24 00:00:00.0000000;2015-10-28 00:00:00.0000000;;2008-06-24 00:00:00.0000000;2008-06-24 00:00:00.0000000;2015-10-28 00:00:00.0000000;Sim;003.134.9100.001-55;AROSUCO AROMAS E SUCOS LTDA;1996004174
4104;Não;38;2008-06-24 00:00:00.0000000;2015-10-28 00:00:00.0000000;;2008-06-24 00:00:00.0000000;2008-06-24 00:00:00.0000000;2015-10-28 00:00:00.0000000;Sim;003.134.9100.001-55;AROSUCO AROMAS E SUCOS LTDA;1980000956
4165;Não;1040;2008-09-24 00:00:00.0000000;2023-11-21 00:00:00.0000000;;2008-09-24 00:00:00.0000000;2008-09-24 00:00:00.0000000;2023-11-21 00:00:00.0000000;Sim;008.089.5910.001-27;CONSELHO REGIONAL DE ADMINISTRACAO;2006001256
4166;Não;1040;2008-09-24 00:00:00.0000000;2022-06-30 00:00:00.0000000;;2008-09-24 00:00:00.0000000;2008-09-24 00:00:00.0000000;2022-06-30 00:00:00.0000000;Sim;035.259.6960.001-50;CONSELHO REGIONAL DE ADMINISTRACAO DA 19 REGIAO CRA;2006001256
4185;Não;120;2008-10-01 00:00:00.0000000;2015-10-14 00:00:00.0000000;;2008-10-01 00:00:00.0000000;2008-10-01 00:00:00.0000000;2015-10-14 00:00:00.0000000;Sim;007.765.6430.001-75;RIO GUAIBA SERVICOS RODOVIARIOS LTDA;2001000456
4605;Não;296;2009-01-12 00:00:00.0000000;2023-06-21 00:00:00.0000000;;2009-01-12 00:00:00.0000000;2009-01-12 00:00:00.0000000;2023-06-21 00:00:00.0000000;Sim;008.560.4440.001-93;CIA CELG PARTICIPACOES CELGPAR;2000006965
5133;Não;127;2009-05-27 00:00:00.0000000;2022-06-20 00:00:00.0000000;;2009-05-27 00:00:00.0000000;2009-05-27 00:00:00.0000000;2022-06-20 00:00:00.0000000;Sim;090.747.6350.001-40;SINDICATO DOS ARTISTAS E TECNICOS EM ESPETACULOS DE DIVERSOES DO ESTADO DO RIO GRANDE DO SUL- SATED;2004002565
5304;Não;681;2009-09-29 00:00:00.0000000;2021-09-29 00:00:00.0000000;;2009-09-29 00:00:00.0000000;2009-09-29 00:00:00.0000000;2021-09-29 00:00:00.0000000;Sim;010.647.9790.001-48;CONCESSIONARIA ROTA DAS BANDEIRAS S.A.;1994004029
7477;Não;1129;2010-09-22 00:00:00.0000000;2012-11-26 00:00:00.0000000;;2010-09-22 00:00:00.0000000;2010-09-22 00:00:00.0000000;2012-11-26 00:00:00.0000000;Sim;073.656.7950.001-64;COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRAB.DAS INSTITUICOES DE ENS.REG.METROPOLITANA FLORIANOP;2007002329
6599;Não;1098;2009-11-25 00:00:00.0000000;2020-07-27 00:00:00.0000000;;2009-11-25 00:00:00.0000000;2009-11-25 00:00:00.0000000;2020-07-27 00:00:00.0000000;Sim;006.176.4360.001-12;LANXESS - INDUSTRIA DE PRODUTOS QUIMICOS E PLASTICOS LTDA.;2006006411
8033;Não;1099;2010-08-09 00:00:00.0000000;2018-03-16 00:00:00.0000000;;2010-08-09 00:00:00.0000000;2010-08-09 00:00:00.0000000;2018-03-16 00:00:00.0000000;Sim;007.116.9970.001-99;INTENDIS DO BRASIL FARMACEUTICA LTDA.;2006005611
8430;Não;127;2011-02-16 00:00:00.0000000;2022-06-20 00:00:00.0000000;;2011-02-16 00:00:00.0000000;2011-02-16 00:00:00.0000000;2022-06-20 00:00:00.0000000;Sim;034.153.1970.001-10;SIND DOS TRAB EMP RAD CABODI DISTV MMDS TV A CABO TV P/ASSINAT E SIM DO EST DO RJ;2004002565
9189;Não;503;2011-06-07 00:00:00.0000000;2021-07-29 00:00:00.0000000;;2011-06-07 00:00:00.0000000;2011-06-07 00:00:00.0000000;2021-07-29 00:00:00.0000000;Sim;050.973.6840.001-86;PLIMAX INDUSTRIA DE EMBALAGENS PLASTICAS LTDA;1983000329
10127;Não;215;2011-10-03 00:00:00.0000000;2015-09-22 00:00:00.0000000;;2011-10-03 00:00:00.0000000;2011-10-03 00:00:00.0000000;2015-09-22 00:00:00.0000000;Sim;002.449.9920.001-64;VIVO S.A.;2004001038
11187;Não;2504;2012-02-03 00:00:00.0000000;2016-07-18 00:00:00.0000000;;2012-02-03 00:00:00.0000000;2012-02-03 00:00:00.0000000;2016-07-18 00:00:00.0000000;Sim;007.435.0180.001-65;ANGELO THIKIO KANEKADAN - ME;2010002318
11210;Não;681;2012-02-13 00:00:00.0000000;2021-09-17 00:00:00.0000000;;2012-02-13 00:00:00.0000000;2012-02-13 00:00:00.0000000;2021-09-17 00:00:00.0000000;Sim;014.001.2550.001-83;ODEBRECHT AMBIENTAL - PORTO FERREIRA S.A.;1994004029
11747;Não;635;2012-03-26 00:00:00.0000000;2018-11-13 00:00:00.0000000;;2012-03-26 00:00:00.0000000;2012-03-26 00:00:00.0000000;2018-11-13 00:00:00.0000000;Sim;061.204.6570.001-65;DOW CORNING DO BRASIL LTDA;1993003274
11848;Não;609;2012-01-31 00:00:00.0000000;2015-05-04 00:00:00.0000000;;2012-01-31 00:00:00.0000000;2012-01-31 00:00:00.0000000;2015-05-04 00:00:00.0000000;Sim;060.831.3440.001-74;TOKIO MARINE BRASIL SEGURADORA S.A.;1993000283
12719;Não;544;2012-08-30 00:00:00.0000000;2017-11-14 00:00:00.0000000;;2012-08-30 00:00:00.0000000;2012-08-30 00:00:00.0000000;2017-11-14 00:00:00.0000000;Sim;014.626.4840.001-93;ONE EQUITY PARTNERS BRASIL CONSULTORIA DE INVESTIMENTO LTDA.;1996000829
2965;Não;781;1997-09-30 00:00:00.0000000;2007-02-01 00:00:00.0000000;;1997-09-30 00:00:00.0000000;1997-09-30 00:00:00.0000000;2007-02-01 00:00:00.0000000;Sim;059.476.7700.001-58;PROCTER & GAMBLE DO BRASIL S.A.;1996004638
2966;Não;781;1998-02-11 00:00:00.0000000;2007-02-01 00:00:00.0000000;;1997-09-30 00:00:00.0000000;1997-09-30 00:00:00.0000000;2007-02-01 00:00:00.0000000;Sim;001.358.8740.001-88;PROCTER & GAMBLE INDUSTRIAL E COMERCIAL LTDA;1996004638
2967;Não;781;1998-05-15 00:00:00.0000000;2007-02-01 00:00:00.0000000;;1997-09-30 00:00:00.0000000;1997-09-30 00:00:00.0000000;2007-02-01 00:00:00.0000000;Sim;013.058.3260.001-11;PROCTER & GAMBLE QUIMICA LTDA;1996004638
2968;Não;781;1998-03-05 00:00:00.0000000;2007-02-01 00:00:00.0000000;;1997-09-30 00:00:00.0000000;1997-09-30 00:00:00.0000000;2007-02-01 00:00:00.0000000;Sim;067.712.5620.001-39;PROCTER & GAMBLE HIGIENE E COSMETICOS LTDA;1996004638
2969;Não;782;1999-04-07 00:00:00.0000000;2018-10-29 00:00:00.0000000;;1997-02-20 00:00:00.0000000;1997-02-20 00:00:00.0000000;2018-10-29 00:00:00.0000000;Sim;082.096.4470.001-70;COOPERATIVA DE ECONOMIA E CREDITO MUTUO BRF;1996004719
2970;Não;782;2006-07-24 00:00:00.0000000;2009-04-08 00:00:00.0000000;;1997-02-20 00:00:00.0000000;1997-02-20 00:00:00.0000000;2018-10-29 00:00:00.0000000;Sim;002.521.6350.001-60;PERDIGAO AGROINDUSTRIAL MATO GROSSO LTDA;1996004719
2971;Não;782;1997-02-20 00:00:00.0000000;2010-04-08 00:00:00.0000000;;1997-02-20 00:00:00.0000000;1997-02-20 00:00:00.0000000;2018-10-29 00:00:00.0000000;Sim;086.547.6190.001-36;PERDIGAO AGROINDUSTRIAL S/A;1996004719
2974;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;001.109.1840.001-95;UNIVERSO ONLINE S/A;1997000229
2980;Não;783;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;001.149.9520.001-34;FOLHAPAR SA;1997000229
2981;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;001.306.0880.001-37;PLURAL EDITORA E GRAFICA LTDA;1997000229
2982;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;060.511.3830.001-94;NOTICIAS POPULARES S A;1997000229
2983;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;060.579.7030.001-48;EMPRESA FOLHA DA MANHA S.A.;1997000229
2984;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;058.818.0220.001-43;TRANSFOLHA TRANSPORTE E DISTRIBUICAO LTDA.;1997000229
2986;Não;783;1997-01-06 00:00:00.0000000;2008-08-08 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;043.911.4940.001-79;BANCO DE DADOS DE SAO PAULO LTDA;1997000229
2988;Não;783;1999-11-01 00:00:00.0000000;2003-01-31 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;002.496.2850.001-29;BRASIL ONLINE LTDA;1997000229
2989;Não;783;1997-01-06 00:00:00.0000000;2003-01-31 00:00:00.0000000;;1997-01-06 00:00:00.0000000;1997-01-06 00:00:00.0000000;2010-05-03 00:00:00.0000000;Sim;001.354.6360.001-02;UOL BRASIL INTERNET LTDA;1997000229
